Model, Form, Style, Pattern, Controls, Covered controls, Percent covered controls, Pattern Version, Unspecified count, Custom count
Foundation,PaymentOrderPaymBaseCodeTable_RU,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,RHRMGradeScaleName,SimpleList,SimpleList,9,9,100.00%,1.1,0,0
Foundation,BankCustPaymProposalSpec,Auto,Task,33,22,66.67%,1.2,1,0
Foundation,OpResPendingResourcesFormPart,FormPart,FormPartSectionList,12,12,100.00%,1.1,0,0
Foundation,EssPersonalContacts,FormPart,Custom,12,0,0.00%,,0,1
Foundation,InventSettlementRecord,Auto,Task,52,52,100.00%,1.2,0,0
Foundation,EngChgCaseRouteTablePart,FormPart,FormPartFactboxGrid,6,6,100.00%,1.1,0,0
Foundation,PurchSummaryParameters,TableOfContents,TableOfContents,57,57,100.00%,1.1,0,0
Foundation,RG23DDetails_IN,Auto,Task,11,11,100.00%,1.2,0,0
Foundation,RHRMMilitaryCategory,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,TMSConstraint,TableOfContents,TableOfContents,55,55,100.00%,1.1,0,0
Foundation,PurchRFQReplyLineTotals,FormPart,FormPartFactboxCard,7,7,100.00%,UX7 1.0,0,0
Foundation,PurchRFQCompare,SimpleList,SimpleList,75,75,100.00%,1.1,0,0
Foundation,InventProfile_RU,SimpleListDetails,SimpleListDetails-Grid,55,49,89.09%,1.4,1,0
Foundation,ACOCostCenter_BR,SimpleList,SimpleList,8,8,100.00%,1.1,0,0
Foundation,EssPersonEducationView,Dialog,DialogFastTabs,33,33,100.00%,1,0,0
ApplicationFoundation,DMFDataSource,DetailsFormMaster,DetailsMaster,77,53,68.83%,1.3,0,3
Foundation,TMSFreightBillTypeAssignment,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,PayrollCalculationFrequency,SimpleListDetails,SimpleListDetails,30,30,100.00%,1.3,0,0
Foundation,InventPosting,Auto,SimpleDetails-StandardTabsContainer,101,9,8.91%,1.5,0,6
Foundation,ExciseBalanceInquiryForm_IN,Auto,Custom,57,0,0.00%,,0,1
Foundation,PurchRFQVendReplyTableListPageDoc,FormPart,FormPartFactboxGrid,4,4,100.00%,1.1,0,0
Foundation,RHRMPersonLookup,Lookup,LookupGridOnly,4,4,100.00%,1.1,0,0
Foundation,TMSCarrier,SimpleListDetails,SimpleListDetails,77,77,100.00%,1.3,0,0
Foundation,BankLGFormCancel,DropDialog,DropDialog,5,5,100.00%,1.2,0,0
Foundation,PaymentOrderStatusTable_RU,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,EssPersonSkillEntry,Dialog,Dialog,12,12,100.00%,1.2,0,0
Foundation,EngChgCaseValidatorMessage,Dialog,Dialog,12,12,100.00%,1.2,0,0
Foundation,BankIBSLog_BE,Auto,Task,45,45,100.00%,1.2,0,0
Foundation,RHRMAnimationBox,Auto,Custom,3,0,0.00%,,0,1
Foundation,OrganizationHierarchyLookup,Lookup,LookupGridOnly,3,3,100.00%,1.1,0,0
Foundation,RHRMMilitaryGroup,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,InventStdCostConv,Auto,TaskParentChild,60,60,100.00%,1.2,0,0
ApplicationFoundation,DMFEntity,SimpleList,SimpleList,22,22,100.00%,1.1,0,0
Foundation,BankLGRequestFormIncreaseValue,DropDialog,DropDialog,7,7,100.00%,1.2,0,0
Foundation,PurchRFQCompareLineDimensions,FormPart,FormPartFactboxCard,15,15,100.00%,UX7 1.0,0,0
Foundation,PurchRFQReplyStatus,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,EssPersonalContactsDetailEntry,Dialog,DialogFastTabs,46,32,69.57%,1,0,3
Foundation,TmpMCRCoupon,Dialog,Dialog,16,16,100.00%,1.2,0,0
Foundation,RHRMGradeScaleTable,Auto,Task,28,28,100.00%,1.2,0,0
Foundation,ACOJournalName_BR,SimpleListDetails,SimpleListDetails,23,23,100.00%,1.3,0,0
Foundation,InventSettlementTrans,Auto,Task,49,49,100.00%,1.2,0,0
Foundation,PayrollEmployerTaxRegion,SimpleList,SimpleList,9,9,100.00%,1.1,0,0
Foundation,BankDeposit,Auto,Task,42,42,100.00%,1.2,0,0
Foundation,PurchRFQVendReplytableListPagePreview,FormPart,Custom,15,0,0.00%,,0,1
Foundation,BankLGFormDecreaseValue,DropDialog,DropDialog,7,7,100.00%,1.2,0,0
Foundation,RHRMPersonnelCategory,SimpleListDetails,SimpleListDetails-Tree,20,20,100.00%,1.3,0,0
Foundation,InventQOSetupReportFinished,Dialog,Dialog,8,8,100.00%,1.2,0,0
ApplicationFoundation,DMFStagingConversionTable,SimpleList,SimpleList,17,17,100.00%,1.1,0,0
Foundation,InventPostingParameters,Auto,SimpleDetails-FastTabsContainer,26,26,100.00%,1.4,0,0
ApplicationFoundation,DMFParameters,TableOfContents,TableOfContents,32,10,31.25%,1.1,0,2
Foundation,PaymentOrderTypeTable_RU,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,TMSFreightMatchReason,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,TMSDiscountTable,SimpleListDetails,SimpleListDetails,43,43,100.00%,1.3,0,0
Foundation,ExciseComponentTotals_IN,SimpleListDetails,SimpleListDetails-Grid,23,23,100.00%,1.4,0,0
Foundation,EssPersonTrustedPosition,Auto,Custom,29,26,89.66%,,0,1
Foundation,Originaldocuments,SimpleList,SimpleList,13,13,100.00%,1.1,0,0
Foundation,PayrollCalculationFrequencyPayPeriodSel,Dialog,Dialog,18,18,100.00%,1.2,0,0
Foundation,PurchRFQCompareLinePrices,FormPart,FormPartFactboxCard,7,7,100.00%,UX7 1.0,0,0
Foundation,RHRMMilitaryRank,SimpleList,SimpleList,8,8,100.00%,1.1,0,0
Foundation,InventSummaryInPeriod_CN,SimpleList,SimpleList,6,6,100.00%,1.1,0,0
Foundation,BankIBSParameters_BE,TableOfContents,TableOfContents,26,18,69.23%,1.1,1,0
Foundation,BankLGRequestFormLiquidate,DropDialog,DropDialog,5,5,100.00%,1.2,0,0
Foundation,TMSCarrierAccessorial,SimpleList,SimpleList,13,13,100.00%,1.1,0,0
Foundation,TmpMCRMergeImportTable,Auto,SimpleDetails-FastTabsContainer,25,25,100.00%,1.4,0,0
Foundation,EssPersonIdentificationNumberEntry,Dialog,Dialog,16,16,100.00%,1.2,0,0
Foundation,RHRMBonusCode,SimpleList,SimpleList,8,8,100.00%,1.1,0,0
Foundation,RHRMLanguageCode,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,ExciseRegisterTransaction_IN,Auto,SimpleDetails-FastTabsContainer,86,86,100.00%,1.4,0,0
Foundation,PurchRFQVendReplyTableListPageSummary,FormPart,FormPartFactboxCard,5,5,100.00%,UX7 1.0,0,0
Foundation,RHRMPosition,Auto,Task,12,12,100.00%,1.2,0,0
ApplicationFoundation,DMFDataVizualization,SimpleList,SimpleList,18,18,100.00%,1.1,0,0
Foundation,BankLGFormExtend,DropDialog,DropDialog,6,6,100.00%,1.2,0,0
Foundation,InventProblemType,SimpleList,SimpleList,9,9,100.00%,1.1,0,0
Foundation,EssPersonalContactsEntry,Dialog,Dialog,11,11,100.00%,1.2,0,0
Foundation,InventSettlementTree,Auto,SimpleDetails-StandardTabsContainer,15,12,80.00%,1.5,0,1
Foundation,EssPersonTrustedPositionEntry,Dialog,Dialog,11,11,100.00%,1.2,0,0
Foundation,PayrollFormW2BoxReportingAdjustment,SimpleList,SimpleList,13,13,100.00%,1.1,0,0
Foundation,InventQualityOrderLineResults,Auto,Task,28,28,100.00%,1.2,0,0
Foundation,PurchTable,DetailsFormTransaction,DetailsTransaction,936,903,96.47%,1.4,0,2
Foundation,ACOJournalTable_BR,Auto,Task,58,48,82.76%,1.2,0,1
Foundation,TMSFuelIndex,SimpleList,SimpleList,8,8,100.00%,1.1,0,0
Foundation,PayrollDeductionArrearsFormPart,FormPart,FormPartFactboxGrid,9,9,100.00%,1.1,0,0
Foundation,BankDocumentAgreementLineLookup,Lookup,LookupGridOnly,9,9,100.00%,1.1,0,0
Foundation,RHRMMilitaryRegistrationOffice,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
ApplicationFoundation,DMFEntityBaseXML,SimpleList,SimpleList,13,13,100.00%,1.1,0,0
Foundation,PaymFeeBankRule_JP,SimpleListDetails,SimpleListDetails,22,22,100.00%,1.3,0,0
ApplicationFoundation,DMFQueryCriteria,SimpleList,SimpleList,10,10,100.00%,1.1,0,0
ApplicationFoundation,DMFStagingData,SimpleList,SimpleList,23,23,100.00%,1.1,0,0
Foundation,TMSDriverCheckIn,Dialog,Dialog,19,19,100.00%,1.2,0,0
Foundation,OutlookSyncParameters,Auto,SimpleDetails-ToolbarFields,14,14,100.00%,1.3,0,0
Foundation,PurchRFQReplyTable,DetailsFormTransaction,DetailsTransaction,390,327,83.85%,1.4,0,3
Foundation,TMSCarrierCodeLookup,Lookup,LookupGridOnly,5,5,100.00%,1.1,0,0
Foundation,EssPersonIdentificationNumberFormPart,FormPart,Custom,13,0,0.00%,,0,1
Foundation,BankLGRequestFormRequest,DropDialog,DropDialog,9,9,100.00%,1.2,0,0
Foundation,PurchRFQWorkerSetup,DropDialog,DropDialog,7,7,100.00%,1.2,0,0
Foundation,ExciseRegisterBalance_IN,Auto,Custom,44,0,0.00%,,0,1
Foundation,PurchVendorPortalConfirmedOpenOrdersPart,FormPart,FormPartSectionList,10,10,100.00%,1.1,0,0
Foundation,RHRMVirtualNetworkBenefit,Auto,Task,20,20,100.00%,1.2,0,0
Foundation,InventSettlementVoucher,Auto,Task,49,49,100.00%,1.2,0,0
Foundation,RHRMReasonCode,SimpleList,SimpleList,8,8,100.00%,1.1,0,0
Foundation,TmpMCRUpSellOrderEntry,Dialog,Dialog,35,10,28.57%,1.2,0,1
ApplicationFoundation,DMFDeDup,SimpleList,Custom,7,2,28.57%,,0,1
Foundation,InventProblemTypeSetup,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,PayrollDisposableIncome,SimpleListDetails,SimpleListDetails,31,13,41.94%,1.3,0,2
Foundation,InventSupply,Auto,SimpleDetails-FastTabsContainer,239,211,88.28%,1.4,0,1
Foundation,ExciseTariffCode_IN,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,EssSigningLimitAgreementConfirmation,Dialog,DialogFastTabs,21,21,100.00%,1,0,0
Foundation,ACOJournalTransOverHead_BR,Auto,Task,23,23,100.00%,1.2,0,0
Foundation,BankImportDialog_RU,Dialog,Dialog,30,5,16.67%,1.2,1,0
Foundation,PurchTableEnhancedPreview,FormPart,Custom,13,0,0.00%,,0,1
Foundation,BankLGFormGiveToBeneficiary,DropDialog,DropDialog,5,5,100.00%,1.2,0,0
Foundation,RHRMLeaveScheduleTable,Auto,Task,22,22,100.00%,1.2,0,0
Foundation,RHRMNationality,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,BankDocumentBankAccountInfoPart,FormPart,FormPartFactboxCard,7,7,100.00%,UX7 1.0,0,0
Foundation,TMSFuelIndexRegion,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,PayrollGeneratePayPeriod,DropDialog,DropDialog,8,8,100.00%,1.2,0,0
Foundation,PaymFeeInquiry,TaskSingle,Custom,20,12,60.00%,,0,1
Foundation,EssPersonalDetails,Auto,SimpleDetails-StandardTabsContainer,13,8,61.54%,1.5,0,5
ApplicationFoundation,DMFEntityClass,Dialog,DialogReadOnly,6,6,100.00%,1.2,0,0
Foundation,OverdueJournalSettings_W,SimpleListDetails,SimpleListDetails,19,19,100.00%,1.3,0,0
ApplicationFoundation,DMFStagingDataFileUploadForm,Dialog,Dialog,6,5,83.33%,1.2,0,1
Foundation,TMSDriverLog,SimpleListDetails,SimpleListDetails-Grid,47,47,100.00%,1.4,0,0
Foundation,InventQualityOrderTable,Auto,TaskParentChild,175,175,100.00%,1.2,0,0
Foundation,PurchRFQReplyTableListPage,ListPage,ListPage,50,50,100.00%,UX7 1.0,0,0
Foundation,EssPersonImage,FormPart,Custom,17,4,23.53%,,0,1
ApplicationFoundation,DMFQuickImportExportRnr,Auto,Custom,59,9,15.25%,,0,1
Foundation,ExciseTotalsForm_IN,SimpleListDetails,SimpleListDetails-Grid,23,23,100.00%,1.4,0,0
Foundation,TMSLoadBuildProposalSetLoad,DropDialog,DropDialog,5,5,100.00%,1.2,0,0
Foundation,InventSite,SimpleListDetails,SimpleListDetails,55,55,100.00%,1.3,0,0
Foundation,PurchSelectLines,Dialog,DialogDoubleTabs,48,48,100.00%,1.3,0,0
Foundation,ESSSigningLimitsWorkflowDropDialog,DropDialog,Custom,6,0,0.00%,,0,1
Foundation,InventProdComLineDetail,Auto,Task,38,38,100.00%,1.2,0,0
Foundation,BankParameters,TableOfContents,TableOfContents,106,106,100.00%,1.1,0,0
Foundation,PurchVendorPortalConfirmedOrders,SimpleListDetails,SimpleListDetails,63,63,100.00%,1.3,0,0
Foundation,BankLGFormIncreaseValue,DropDialog,DropDialog,7,7,100.00%,1.2,0,0
Foundation,PaymInstruction,SimpleList,SimpleList,8,8,100.00%,1.1,0,0
Foundation,RHRMVirtualNetworkDismiss,Dialog,DialogTabs,25,25,100.00%,1.3,0,0
Foundation,EximDBKSchemesLine_IN,Auto,Task,54,54,100.00%,1.2,0,0
Foundation,BankLatestStatementsInfoPart,FormPart,FormPartFactboxGrid,6,6,100.00%,1.1,0,0
Foundation,PayrollEarningCode,SimpleListDetails,SimpleListDetails,66,46,69.70%,1.3,0,1
Foundation,PayrollGenerateWorkPeriodsDropDialog,DropDialog,DropDialog,6,6,100.00%,1.2,0,0
Foundation,InventTableInventoryDimensionGroups,DropDialog,DropDialog,10,10,100.00%,1.2,0,0
Foundation,RHRMReport_T3,Dialog,DialogTabs,11,6,54.55%,1.3,1,0
Foundation,BankReconciliationHeaderSubtotal,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,RHRMOrderName,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,EximDEPBExtensionInquiry_IN,Auto,SimpleDetails-ToolbarFields,13,13,100.00%,1.3,0,0
Foundation,PayrollPayStatementBenefitLineInquiry,SimpleList,SimpleList,30,30,100.00%,1.1,0,0
Foundation,BankDocumentFacilityAgreement,SimpleListDetails,SimpleListDetails,49,49,100.00%,1.3,0,0
Foundation,PurchTableLineQuantity,Auto,SimpleDetails-FastTabsContainer,76,76,100.00%,1.4,0,0
Foundation,TMSGenericEngine,SimpleList,SimpleList,14,14,100.00%,1.1,0,0
ApplicationFoundation,DMFDefinitionGroup,SimpleList,SimpleList,23,23,100.00%,1.1,0,0
Foundation,TMSRateBaseType,SimpleListDetails,SimpleListDetails,25,25,100.00%,1.3,0,0
Foundation,TMSLoadBuildStrategy,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,TMSDriverLogListPage,ListPage,ListPage,37,37,100.00%,UX7 1.0,0,0
ApplicationFoundation,DMFEntityExecutionParameters,SimpleList,SimpleList,10,10,100.00%,1.1,0,0
Foundation,InventQualityOrderTableCreate,Dialog,Dialog,37,37,100.00%,1.2,0,0
Foundation,PurchRFQReplyTableListPagePreview,FormPart,FormPartFactboxGrid,15,15,100.00%,1.1,0,0
Foundation,RHRMVirtualNetworkEducation,Auto,Task,31,31,100.00%,1.2,0,0
Foundation,InventSiteDimensionLink,Auto,SimpleDetails-StandardTabsContainer,20,10,50.00%,1.5,0,1
Foundation,EssWorkflowDropDialog,DropDialog,Custom,7,1,14.29%,,0,1
Foundation,BankLGFormLiquidate,DropDialog,DropDialog,7,7,100.00%,1.2,0,0
Foundation,ExciseTransactionForm_IN,Auto,Custom,39,0,0.00%,,0,1
Foundation,InventProdComLineWithCode,Auto,Task,36,36,100.00%,1.2,0,0
Foundation,EssPersonLoan,Auto,Custom,29,26,89.66%,,0,1
Foundation,RLedgerSheetDialog,Dialog,Dialog,48,6,12.50%,1.2,1,0
Foundation,RAssetCreateDialog,Dialog,Dialog,8,8,100.00%,1.2,0,0
ApplicationFoundation,DMFRecentRuns,SimpleList,Custom,15,0,0.00%,,0,1
Foundation,BankPaym2Invoice,SimpleList,SimpleList,14,14,100.00%,1.1,0,0
Foundation,PayrollIssueWorkerPayDialog,DropDialog,DropDialog,6,6,100.00%,1.2,0,0
Foundation,EximDBKSchemesTable_IN,Auto,Task,29,29,100.00%,1.2,0,0
Foundation,InventSiteGate_IN,SimpleList,SimpleList,9,9,100.00%,1.1,0,0
ApplicationFoundation,DMFStagingDefaultTable,Dialog,Dialog,14,14,100.00%,1.2,0,0
Foundation,RHRMSocialBenefit,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,TMSRateEngine,SimpleList,SimpleList,12,12,100.00%,1.1,0,0
Foundation,RHRMOrderTable,Auto,Task,87,68,78.16%,1.2,2,0
Foundation,TMSHubAccessorial,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,BankDocumentFacilityAgreementExtension,DropDialog,DropDialog,6,6,100.00%,1.2,0,0
Foundation,InventTablePreview,FormPart,Custom,26,0,0.00%,,0,1
Foundation,PurchVendorPortalRequests,SimpleListDetails,SimpleListDetails,72,72,100.00%,1.3,0,0
Foundation,TMSEngineParameters,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,EximDEPBExtensionValueInquiry_IN,Auto,SimpleDetails-StandardTabsContainer,9,9,100.00%,1.5,0,0
Foundation,BankReconciliationMatchRule,SimpleListDetails,SimpleListDetails,78,51,65.38%,1.3,0,3
Foundation,BankLCExport,DetailsFormMaster,DetailsMaster,102,102,100.00%,1.4,0,0
ApplicationFoundation,DMFRecurringDataJobAuthorization,SimpleList,Custom,7,0,0.00%,,0,1
Foundation,PaymSched,SimpleListDetails,SimpleListDetails,40,40,100.00%,1.3,0,0
Foundation,PayrollMunicipalitySchoolLookup,Lookup,LookupGridOnly,4,4,100.00%,1.1,0,0
Foundation,EximAnnualConsumptionTrans_IN,Auto,Task,19,19,100.00%,1.2,0,0
Foundation,PurchRFQReplytableOnHand,FormPart,FormPartFactboxCard,6,6,100.00%,UX7 1.0,0,0
Foundation,RAssetDeprAccount,SimpleListDetails,SimpleListDetails,15,15,100.00%,1.3,0,0
Foundation,TMSLoadBuildStrategyAttributeValue,SimpleListDetails,SimpleListDetails,19,19,100.00%,1.3,0,0
Foundation,BankPaymBalanceSurvey,SimpleListDetails,SimpleListDetails,21,21,100.00%,1.3,0,0
Foundation,PayrollEarningCodeDateManager,Auto,SimpleDetails-StandardTabsContainer,25,25,100.00%,1.5,0,0
Foundation,PurchTableListPagePreviewPane,FormPart,Custom,11,0,0.00%,,0,1
Foundation,InventQuarantineOrder,DetailsFormMaster,DetailsMaster,132,132,100.00%,1.4,0,0
Foundation,EximDBKTrans_IN,Auto,Task,16,16,100.00%,1.2,0,0
Foundation,BankLGFormReceiveFromBank,DropDialog,DropDialog,9,9,100.00%,1.2,0,0
Foundation,TMSEquipment,SimpleList,SimpleList,15,15,100.00%,1.1,0,0
Foundation,RHRMVirtualNetworkEmploy,Dialog,DialogTabs,49,7,14.29%,1.3,2,0
Foundation,PayrollPayStatementEarningLineInquiry,SimpleList,SimpleList,33,33,100.00%,1.1,0,0
ApplicationFoundation,DMFDefinitionGroupAccess,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,BankDocumentPosting,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,EssWorkspace,Workspace,Custom,138,27,19.57%,,0,1
Foundation,InventSiteInwardGateEntryListPage_IN,ListPage,ListPage,37,37,100.00%,UX7 1.0,0,0
Foundation,TMSRateMaster,SimpleListDetails,SimpleListDetails,34,34,100.00%,1.3,0,0
Foundation,InventTestAssociationTable,SimpleListDetails,SimpleListDetails-Grid,37,37,100.00%,1.4,0,0
ApplicationFoundation,DMFEntityExportDetails,SimpleList,SimpleList,14,14,100.00%,1.1,0,0
Foundation,InventProdComParameters,TableOfContents,TableOfContents,25,25,100.00%,1.1,0,0
Foundation,TMSHubMaster,SimpleListDetails,SimpleListDetails,34,34,100.00%,1.3,0,0
Foundation,RHRMSpecConditions,Auto,Task,12,12,100.00%,1.2,0,0
ApplicationFoundation,DMFStagingExecutionErrors,SimpleList,Custom,14,4,28.57%,,0,1
Foundation,RLedgerTurnoverDialog,Dialog,DialogTabs,39,7,17.95%,1.3,1,0
Foundation,PurchVendorPortalRequestsPendingPart,FormPart,FormPartSectionList,12,12,100.00%,1.1,0,0
Foundation,BankLCExportListPageLCSumPane,FormPart,FormPartFactboxCard,3,3,100.00%,UX7 1.0,0,0
Foundation,BankReconciliationMatchRuleSet,SimpleListDetails,SimpleListDetails,26,26,100.00%,1.3,0,0
Foundation,EximDEPBExtensionValues_IN,Dialog,Custom,26,20,76.92%,,0,1
Foundation,TMSLoadBuildTemplateApply,DropDialog,DropDialog,5,5,100.00%,1.2,0,0
Foundation,RHRMOrderTrans,Auto,Task,248,62,25.00%,1.2,1,0
Foundation,EximAnnualConsumption_IN,Dialog,Custom,24,13,54.17%,,0,1
Foundation,PayrollNewPayStatement,DropDialog,DropDialog,9,9,100.00%,1.2,0,0
Foundation,RAssetDepreciationPart,FormPart,FormPartFactboxGrid,8,8,100.00%,1.1,0,0
Foundation,EssPersonLoanEntry,Dialog,Dialog,11,11,100.00%,1.2,0,0
Foundation,BankPaymCancel,Dialog,Dialog,12,12,100.00%,1.2,0,0
Foundation,InventQuarantineParmEnd,Dialog,Dialog,24,24,100.00%,1.2,0,0
Foundation,PaymTerm,SimpleListDetails,SimpleListDetails,52,52,100.00%,1.3,0,0
Foundation,BankLGFormSubmitToBank,DropDialog,DropDialog,7,7,100.00%,1.2,0,0
Foundation,PayrollPayStatementPayments,FormPart,Custom,8,0,0.00%,,0,1
ApplicationFoundation,DMFRecurringDataJobMessages,SimpleListDetails,SimpleListDetails,39,39,100.00%,1.3,0,0
Foundation,TMSHubType,SimpleList,SimpleList,7,7,100.00%,1.1,0,0
Foundation,PurchTableMoreInformation,FormPart,FormPartFactboxCard,13,13,100.00%,UX7 1.0,0,0
Foundation,TMSLoadBuildTemplateCreate,DropDialog,DropDialog,6,6,100.00%,1.2,0,0
Foundation,InventTestCertOfAnalysisTable,Auto,Task,63,63,100.00%,1.2,0,0
Foundation,BankDocumentSetup,TableOfContents,TableOfContents,29,29,100.00%,1.1,0,0
Foundation,RHRMVirtualNetworkEvaluation,Auto,Task,23,23,100.00%,1.2,0,0
Foundation,InventProdComTable,Auto,Task,18,18,100.00%,1.2,0,0
Foundation,BankReconciliationWorksheet,SimpleDetails,Custom,127,0,0.00%,,0,1
Foundation,PurchYearEndClose,Dialog,Dialog,43,43,100.00%,1.2,0,0
Foundation,EximDEPBExtension_IN,Dialog,Dialog,16,16,100.00%,1.2,0,0
Foundation,TMSErrorLog,Auto,SimpleDetails-FastTabsContainer,11,11,100.00%,1.4,0,0
Foundation,PayrollEarningCodeGroup,SimpleListDetails,SimpleListDetails,20,20,100.00%,1.3,0,0
Foundation,RAssetInventIssueOnHand,SimpleList,Custom,32,0,0.00%,,0,1
Foundation,RHRMStaffList,SimpleListDetails,SimpleListDetails-Tree,55,55,100.00%,1.3,0,0
Foundation,EximDBKValues_IN,SimpleListDetails,SimpleListDetails,23,23,100.00%,1.3,0,0
ApplicationFoundation,DMFEntityModelView,SimpleListDetails,Custom,11,0,0.00%,,0,1
Foundation,EUSalesList,Auto,Task,70,70,100.00%,1.2,0,0
Foundation,RAssetDepreciationPrint,Dialog,Dialog,11,5,45.45%,1.2,1,0
Foundation,BankLGGuarantee,SimpleListDetails,SimpleListDetails-Grid,61,61,100.00%,1.4,0,0
Foundation,InventQuarantineParmReportFinished,Dialog,Dialog,23,23,100.00%,1.2,0,0
ApplicationFoundation,DMFDefinitionGroupDataArea,SimpleList,SimpleList,8,8,100.00%,1.1,0,0
Foundation,PayrollPayStatementPaymentStatusPreview,FormPart,Custom,2,0,0.00%,,0,1
Foundation,RHRMOrganizationLookup,Lookup,LookupGridOnly,2,2,100.00%,1.1,0,0
Foundation,BankPaymentOrderJour_RU,Auto,Task,60,60,100.00%,1.2,0,0
Foundation,PayrollParameters,TableOfContents,TableOfContents,40,40,100.00%,1.1,0,0
Foundation,TMSInstantAppointment,DropDialog,DropDialog,5,5,100.00%,1.2,0,0
Foundation,EssPersonPerfGoal,Auto,Custom,32,29,90.63%,,0,1
Foundation,RLedgerTurnoverReportToExcel,SimpleList,SimpleList,39,39,100.00%,1.1,0,0
Foundation,BankDocumentStatisticInfoPart,FormPart,FormPartFactboxGrid,7,7,100.00%,1.1,0,0
Foundation,InventSiteInwardGateEntry_IN,Auto,Custom,149,0,0.00%,,0,1
Foundation,EximAuthorizationMergeLookup_IN,Dialog,Custom,25,0,0.00%,,0,1
ApplicationFoundation,DMFStagingExecutionHistory,SimpleList,SimpleList,20,20,100.00%,1.1,0,0
ApplicationFoundation,DMFRecurringDataJobs,SimpleList,SimpleList,12,12,100.00%,1.1,0,0
Foundation,PurchTablePart,SimpleList,SimpleList,11,11,100.00%,1.1,0,0
Foundation,BankLCImport,DetailsFormMaster,DetailsMaster,118,118,100.00%,1.4,0,0
Foundation,EximDEPBLicenses_IN,Auto,TaskParentChild,28,28,100.00%,1.2,0,0
Foundation,TMSLoadBuildTemplates,SimpleListDetails,SimpleListDetails-Grid,48,48,100.00%,1.4,0,0
Foundation,RHRMVirtualNetworkHistoryLine,Auto,Task,83,36,43.37%,1.2,2,0
Foundation,InventProductDimensionLookup,Lookup,Custom,40,6,15.00%,,0,1
Foundation,TMSRateMasterBase,SimpleListDetails,SimpleListDetails,58,58,100.00%,1.3,0,0
Foundation,EximDEPBApproveInquiry_IN,Auto,SimpleDetails-StandardTabsContainer,18,4,22.22%,1.5,0,1
Foundation,PayrollEarningCodeSelection,Dialog,Dialog,9,9,100.00%,1.2,0,0
Foundation,BankPositivePayDetails,SimpleList,SimpleList,16,16,100.00%,1.1,0,0
Foundation,RAssetInventIssueQuotas,SimpleList,SimpleList,20,20,100.00%,1.1,0,0
Foundation,TMSFBDetailReconcile,Dialog,Dialog,14,14,100.00%,1.2,0,0
Foundation,RHRMStaffListHistory,Auto,Task,41,41,100.00%,1.2,0,0
Foundation,PayrollTaxGroup,SimpleListDetails,SimpleListDetails,27,27,100.00%,1.3,0,0
ApplicationFoundation,DMFExcelSheetLookUp,Lookup,LookupGridOnly,5,5,100.00%,1.1,0,0
Foundation,TMSInvoiceJournal,SimpleList,SimpleList,8,8,100.00%,1.1,0,0
Foundation,EssPersonPerfGoalEntry,Dialog,DialogTabs,58,45,77.59%,1.3,0,2
Foundation,PayrollPayStatementPositionFormPart,FormPart,Custom,17,0,0.00%,,0,1
Foundation,BankLGInquiry,SimpleList,SimpleList,16,16,100.00%,1.1,0,0
ApplicationFoundation,DMFDefinitionGroupEntity,SimpleList,SimpleList,27,27,100.00%,1.1,0,0
